Employee,Branch,Month,Product,Invested Assets,Fees,Commisions
500044,B0007,202001,Premium Savings Account,674092,449,26
500068,B0007,202001,Premium Savings Account,480171,67,3029
500092,B0007,202001,Premium Savings Account,730211,308,6436
500100,B0007,202001,Premium Savings Account,697191,44,13789
500108,B0007,202001,Premium Savings Account,274191,283,4213
500116,B0007,202001,Premium Savings Account,756538,354,10207
500156,B0007,202001,Premium Savings Account,625979,68,10636
500188,B0007,202001,Premium Savings Account,94518,52,1165
500020,B0007,202001,Premium Savings Account,360425,420,2466
500036,B0007,202001,Premium Savings Account,441066,52,2039
500140,B0007,202001,Premium Savings Account,752121,480,14627
500172,B0007,202001,Premium Savings Account,516253,247,898
500196,B0007,202001,Premium Savings Account,114655,87,1134
500052,B0007,202001,Premium Savings Account,311899,411,4827
500060,B0007,202001,Premium Savings Account,58283,215,879
500076,B0007,202001,Premium Savings Account,10070,264,117
500084,B0007,202001,Premium Savings Account,437953,113,6610
500132,B0007,202001,Premium Savings Account,358578,347,6359
500148,B0007,202001,Premium Savings Account,843708,452,8154
500164,B0007,202001,Premium Savings Account,803500,296,5548
500212,B0007,202001,Premium Savings Account,895571,80,9685
500028,B0007,202001,Premium Savings Account,15782,125,140
500124,B0007,202001,Premium Savings Account,793302,181,3448
500180,B0007,202001,Premium Savings Account,370925,296,2052
500204,B0007,202001,Premium Savings Account,385101,38,2017
500022,B0001,202008,Premium Savings Account,227211,219,151
500086,B0001,202008,Premium Savings Account,520065,378,4181
500102,B0001,202008,Premium Savings Account,558365,170,6472
500062,B0001,202008,Premium Savings Account,598589,325,9364
500094,B0001,202008,Premium Savings Account,710500,203,5504
500158,B0001,202008,Premium Savings Account,879683,441,12744
500166,B0001,202008,Premium Savings Account,30846,210,308
500014,B0001,202008,Premium Savings Account,118732,282,2241
500030,B0001,202008,Premium Savings Account,565416,104,2481
500038,B0001,202008,Premium Savings Account,399730,149,2237
500070,B0001,202008,Premium Savings Account,536055,386,9467
500078,B0001,202008,Premium Savings Account,795561,81,456
500126,B0001,202008,Premium Savings Account,359780,199,2729
500142,B0001,202008,Premium Savings Account,420861,460,5007
500174,B0001,202008,Premium Savings Account,46991,218,162
500190,B0001,202008,Premium Savings Account,212776,365,2283
500206,B0001,202008,Premium Savings Account,680750,69,4935
500046,B0001,202008,Premium Savings Account,114742,11,1698
500054,B0001,202008,Premium Savings Account,473048,102,7928
500110,B0001,202008,Premium Savings Account,542800,162,623
500118,B0001,202008,Premium Savings Account,795402,373,6260
500134,B0001,202008,Premium Savings Account,729938,111,10379
500150,B0001,202008,Premium Savings Account,753928,427,1739
500182,B0001,202008,Premium Savings Account,503427,356,7629
500198,B0001,202008,Premium Savings Account,773638,414,4022
500047,B0002,202008,Premium Savings Account,138197,314,944
500135,B0002,202008,Premium Savings Account,595004,275,2926
500015,B0002,202008,Premium Savings Account,748562,339,10678
500023,B0002,202008,Premium Savings Account,840428,273,1622
500079,B0002,202008,Premium Savings Account,350147,408,1294
500095,B0002,202008,Premium Savings Account,175824,30,2646
500103,B0002,202008,Premium Savings Account,408976,78,6516
500143,B0002,202008,Premium Savings Account,891322,331,11544
500183,B0002,202008,Premium Savings Account,414623,288,469
500207,B0002,202008,Premium Savings Account,415807,43,6184
500031,B0002,202008,Premium Savings Account,139262,168,1664
500055,B0002,202008,Premium Savings Account,409130,240,3955
500071,B0002,202008,Premium Savings Account,722956,396,11672
500087,B0002,202008,Premium Savings Account,656866,225,1699
500151,B0002,202008,Premium Savings Account,605784,324,3923
500159,B0002,202008,Premium Savings Account,891590,60,4820
500167,B0002,202008,Premium Savings Account,91418,275,332
500191,B0002,202008,Premium Savings Account,483800,26,7331
500199,B0002,202008,Premium Savings Account,853313,342,7768
500039,B0002,202008,Premium Savings Account,19078,481,364
500063,B0002,202008,Premium Savings Account,333480,364,3493
500111,B0002,202008,Premium Savings Account,889836,104,9950
500119,B0002,202008,Premium Savings Account,138972,354,1841
500127,B0002,202008,Premium Savings Account,114470,307,1678
500175,B0002,202008,Premium Savings Account,516480,116,4505
500032,B0003,202008,Premium Savings Account,351634,120.5,2093.5
500080,B0003,202008,Premium Savings Account,306098,31,3355
500096,B0003,202008,Premium Savings Account,298718.5,204,3799
500120,B0003,202008,Premium Savings Account,410833.5,106,7471
500136,B0003,202008,Premium Savings Account,83733.5,49,1201
500160,B0003,202008,Premium Savings Account,128715,26,2223
500176,B0003,202008,Premium Savings Account,338752.5,97.5,5670
500184,B0003,202008,Premium Savings Account,23521,169.5,35.5
500200,B0003,202008,Premium Savings Account,394992,41,2514.5
500016,B0003,202008,Premium Savings Account,194044.5,66.5,681
500064,B0003,202008,Premium Savings Account,388451,133.5,5510
500088,B0003,202008,Premium Savings Account,28909,235.5,393
500112,B0003,202008,Premium Savings Account,93044.5,58,267.5
500128,B0003,202008,Premium Savings Account,174355,163,1255.5
500144,B0003,202008,Premium Savings Account,437363,133.5,1906
500152,B0003,202008,Premium Savings Account,174123.5,103.5,526
500168,B0003,202008,Premium Savings Account,10223.5,124,189
500192,B0003,202008,Premium Savings Account,285011,51.5,3788.5
500208,B0003,202008,Premium Savings Account,303891,5.5,437
500040,B0003,202008,Premium Savings Account,104324.75,16.25,161
500056,B0003,202008,Premium Savings Account,41837,82,259.5
500104,B0003,202008,Premium Savings Account,380143.5,5.5,6392.5
500024,B0003,202008,Premium Savings Account,286199,24.5,5422.5
500048,B0003,202008,Premium Savings Account,100508,129.5,1830
500072,B0003,202008,Premium Savings Account,48263,141.5,857
500065,B0004,202008,Premium Savings Account,180870,339,3381
500097,B0004,202008,Premium Savings Account,468872,257,2215
500121,B0004,202008,Premium Savings Account,274159,142,4858
500161,B0004,202008,Premium Savings Account,184986,499,1276
500017,B0004,202008,Premium Savings Account,756304,115,14512
500073,B0004,202008,Premium Savings Account,755705,280,4681
500105,B0004,202008,Premium Savings Account,252228,434,2626
500129,B0004,202008,Premium Savings Account,90898,124,1349
500153,B0004,202008,Premium Savings Account,125743,140,604
500177,B0004,202008,Premium Savings Account,402704,25,7307
500209,B0004,202008,Premium Savings Account,864343,61,12992
500113,B0004,202008,Premium Savings Account,285634,225,168
500025,B0004,202008,Premium Savings Account,459978,326,2059
500033,B0004,202008,Premium Savings Account,442477,144,7201
500041,B0004,202008,Premium Savings Account,188844,168,407
500057,B0004,202008,Premium Savings Account,463748,292,247
500089,B0004,202008,Premium Savings Account,474636,454,6839
500145,B0004,202008,Premium Savings Account,70856,87,227
500169,B0004,202008,Premium Savings Account,739711,464,6346
500201,B0004,202008,Premium Savings Account,829334,57,3035
500049,B0004,202008,Premium Savings Account,867763,161,10150
500081,B0004,202008,Premium Savings Account,256821,404,1514
500137,B0004,202008,Premium Savings Account,569642,310,8468
500185,B0004,202008,Premium Savings Account,854361,270,4528
500193,B0004,202008,Premium Savings Account,94487,303,753
500018,B0005,202008,Premium Savings Account,604279,464,8843
500034,B0005,202008,Premium Savings Account,125122,320,1662
500042,B0005,202008,Premium Savings Account,618505,150,7017
500074,B0005,202008,Premium Savings Account,707000,20,9240
500154,B0005,202008,Premium Savings Account,699777,126,11328
500162,B0005,202008,Premium Savings Account,389053,362,4952
500178,B0005,202008,Premium Savings Account,152607,88,2512
500194,B0005,202008,Premium Savings Account,317316,351,5416
500122,B0005,202008,Premium Savings Account,547476,181,4668
500050,B0005,202008,Premium Savings Account,511583,337,8326
500058,B0005,202008,Premium Savings Account,451483,431,2298
500082,B0005,202008,Premium Savings Account,897652,445,8293
500098,B0005,202008,Premium Savings Account,531009,424,3169
500130,B0005,202008,Premium Savings Account,658330,65,7908
500138,B0005,202008,Premium Savings Account,347230,499,4293
500170,B0005,202008,Premium Savings Account,855681,199,9089
500090,B0005,202008,Premium Savings Account,157927,401,1746
500202,B0005,202008,Premium Savings Account,356573,225,2770
500210,B0005,202008,Premium Savings Account,778275,315,6980
500026,B0005,202008,Premium Savings Account,518721,213,8046
500066,B0005,202008,Premium Savings Account,826319,302,4448
500106,B0005,202008,Premium Savings Account,157038,119,740
500114,B0005,202008,Premium Savings Account,679709,110,2308
500146,B0005,202008,Premium Savings Account,419316,181,4071
500186,B0005,202008,Premium Savings Account,601350,352,766
500027,B0006,202008,Premium Savings Account,22912,291,382
500035,B0006,202008,Premium Savings Account,835838,78,11079
500091,B0006,202008,Premium Savings Account,442112,469,4584
500107,B0006,202008,Premium Savings Account,601939,163,9218
500171,B0006,202008,Premium Savings Account,329441,284,6482
500211,B0006,202008,Premium Savings Account,871346,383,3944
500043,B0006,202008,Premium Savings Account,206734,191,42
500059,B0006,202008,Premium Savings Account,543770,337,4907
500139,B0006,202008,Premium Savings Account,620905,20,3350
500051,B0006,202008,Premium Savings Account,537646,371,3518
500075,B0006,202008,Premium Savings Account,87043,122,767
500099,B0006,202008,Premium Savings Account,627449,304,11637
500123,B0006,202008,Premium Savings Account,596972,346,8040
500147,B0006,202008,Premium Savings Account,256381,185,4192
500179,B0006,202008,Premium Savings Account,16003,420,257
500203,B0006,202008,Premium Savings Account,634059,92,6752
500187,B0006,202008,Premium Savings Account,815362,201,874
500195,B0006,202008,Premium Savings Account,459855,106,7376
500019,B0006,202008,Premium Savings Account,289525,410,1719
500067,B0006,202008,Premium Savings Account,397722,183,3170
500083,B0006,202008,Premium Savings Account,354974,358,6810
500115,B0006,202008,Premium Savings Account,349861,478,3726
500131,B0006,202008,Premium Savings Account,888781,192,5735
500155,B0006,202008,Premium Savings Account,552005,290,6026
500163,B0006,202008,Premium Savings Account,169145,389,1806
500045,B0008,202008,Premium Savings Account,513562,97,7728
500061,B0008,202008,Premium Savings Account,608804,298,7142
500109,B0008,202008,Premium Savings Account,432836,463,5638
500117,B0008,202008,Premium Savings Account,200472,222,3135
500125,B0008,202008,Premium Savings Account,852027,262,13213
500165,B0008,202008,Premium Savings Account,302971,302,32
500173,B0008,202008,Premium Savings Account,338944,214,5774
500077,B0008,202008,Premium Savings Account,274497,278,3319
500085,B0008,202008,Premium Savings Account,51870,334,735
500141,B0008,202008,Premium Savings Account,459677,82,7468
500157,B0008,202008,Premium Savings Account,868203,51,8924
500189,B0008,202008,Premium Savings Account,592924,163,115
500197,B0008,202008,Premium Savings Account,809617,299,4812
500021,B0008,202008,Premium Savings Account,797429,327,10189
500069,B0008,202008,Premium Savings Account,416744,366,1456
500181,B0008,202008,Premium Savings Account,187134,403,3581
500205,B0008,202008,Premium Savings Account,778781,254,3651
500133,B0008,202008,Premium Savings Account,558989,487,9891
500029,B0008,202008,Premium Savings Account,421392,250,2539
500037,B0008,202008,Premium Savings Account,254525,194,1268
500053,B0008,202008,Premium Savings Account,276496,389,1362
500093,B0008,202008,Premium Savings Account,248386,424,1926
500101,B0008,202008,Premium Savings Account,468127,457,1950
500149,B0008,202008,Premium Savings Account,597264,341,9598
500052,B0007,202008,Premium Savings Account,377658,457,3107
500068,B0007,202008,Premium Savings Account,225883,18,4284
500108,B0007,202008,Premium Savings Account,746137,192,1896
500116,B0007,202008,Premium Savings Account,384527,265,1189
500140,B0007,202008,Premium Savings Account,546609,88,10083
500196,B0007,202008,Premium Savings Account,715741,282,4178
500084,B0007,202008,Premium Savings Account,560836,428,9441
500156,B0007,202008,Premium Savings Account,75064,69,88
500164,B0007,202008,Premium Savings Account,163930,373,1449
500020,B0007,202008,Premium Savings Account,416604,73,5398
500036,B0007,202008,Premium Savings Account,665139,56,1333
500044,B0007,202008,Premium Savings Account,175202,122,57
500060,B0007,202008,Premium Savings Account,318987,60,6008
500076,B0007,202008,Premium Savings Account,479773,223,967
500100,B0007,202008,Premium Savings Account,533369,153,190
500124,B0007,202008,Premium Savings Account,450307,315,4648
500180,B0007,202008,Premium Savings Account,623973,369,6398
500028,B0007,202008,Premium Savings Account,772978,232,15168
500148,B0007,202008,Premium Savings Account,564400,207,5806
500172,B0007,202008,Premium Savings Account,173080,58,3067
500204,B0007,202008,Premium Savings Account,750513,430,9747
500092,B0007,202008,Premium Savings Account,257464,319,783
500132,B0007,202008,Premium Savings Account,834936,49,2815
500188,B0007,202008,Premium Savings Account,597042,196,516
500212,B0007,202008,Premium Savings Account,341934,118,6603
500046,B0001,202012,Premium Savings Account,553974,154,411
500078,B0001,202012,Premium Savings Account,30084,336,263
